Fecha;Territorio;Medida;Valor;
17/06/2020;Córdoba;Total UCI;77;
17/06/2020;Córdoba;Fallecidos;117;
17/06/2020;Córdoba;Curados;1606;
17/06/2020;Granada;Confirmados PCR;2465;
17/06/2020;Granada;Confirmados PCR 14 días;10;
17/06/2020;Granada;Confirmados PCR 7 días;2;
17/06/2020;Granada;Total confirmados ;3269;
17/06/2020;Granada;Hospitalizados;1209;
17/06/2020;Granada;Total UCI;135;
17/06/2020;Granada;Fallecidos;287;
17/06/2020;Granada;Curados;2927;
17/06/2020;Huelva;Confirmados PCR;407;
17/06/2020;Huelva;Confirmados PCR 14 días;1;
17/06/2020;Huelva;Confirmados PCR 7 días;0;
17/06/2020;Huelva;Total confirmados ;533;
17/06/2020;Huelva;Hospitalizados;222;
17/06/2020;Huelva;Total UCI;30;
17/06/2020;Huelva;Fallecidos;48;
17/06/2020;Huelva;Curados;478;
17/06/2020;Jaén;Confirmados PCR;1474;
17/06/2020;Jaén;Confirmados PCR 14 días;8;
17/06/2020;Jaén;Confirmados PCR 7 días;4;
17/06/2020;Jaén;Total confirmados ;1965;
17/06/2020;Jaén;Hospitalizados;769;
17/06/2020;Jaén;Total UCI;91;
17/06/2020;Jaén;Fallecidos;186;
17/06/2020;Jaén;Curados;1685;
17/06/2020;Málaga;Confirmados PCR;2846;
17/06/2020;Málaga;Confirmados PCR 14 días;35;
17/06/2020;Málaga;Confirmados PCR 7 días;9;
17/06/2020;Málaga;Total confirmados ;4597;
17/06/2020;Málaga;Hospitalizados;1496;
17/06/2020;Málaga;Total UCI;168;
17/06/2020;Málaga;Fallecidos;288;
17/06/2020;Málaga;Curados;3256;
17/06/2020;Sevilla;Confirmados PCR;2497;
17/06/2020;Sevilla;Confirmados PCR 14 días;19;
17/06/2020;Sevilla;Confirmados PCR 7 días;4;
17/06/2020;Sevilla;Total confirmados ;3167;
17/06/2020;Sevilla;Hospitalizados;1212;
17/06/2020;Sevilla;Total UCI;152;
17/06/2020;Sevilla;Fallecidos;289;
17/06/2020;Sevilla;Curados;2846;
16/06/2020;Andalucía;Confirmados PCR;12846;
16/06/2020;Andalucía;Confirmados PCR 14 días;112;
16/06/2020;Andalucía;Confirmados PCR 7 días;32;
16/06/2020;Andalucía;Total confirmados ;17664;
16/06/2020;Andalucía;Hospitalizados;6305;
16/06/2020;Andalucía;Total UCI;778;
16/06/2020;Andalucía;Fallecidos;1431;
16/06/2020;Andalucía;Curados;14722;
16/06/2020;Almería;Confirmados PCR;531;
16/06/2020;Almería;Confirmados PCR 14 días;14;
16/06/2020;Almería;Confirmados PCR 7 días;2;
16/06/2020;Almería;Total confirmados ;803;
16/06/2020;Almería;Hospitalizados;246;
16/06/2020;Almería;Total UCI;41;
16/06/2020;Almería;Fallecidos;54;
16/06/2020;Almería;Curados;721;
16/06/2020;Cádiz;Confirmados PCR;1282;
16/06/2020;Cádiz;Confirmados PCR 14 días;10;
16/06/2020;Cádiz;Confirmados PCR 7 días;5;
16/06/2020;Cádiz;Total confirmados ;1589;
16/06/2020;Cádiz;Hospitalizados;589;
16/06/2020;Cádiz;Total UCI;84;
16/06/2020;Cádiz;Fallecidos;163;
16/06/2020;Cádiz;Curados;1324;
16/06/2020;Córdoba;Confirmados PCR;1350;
16/06/2020;Córdoba;Confirmados PCR 14 días;7;
16/06/2020;Córdoba;Confirmados PCR 7 días;1;
16/06/2020;Córdoba;Total confirmados ;1751;
16/06/2020;Córdoba;Hospitalizados;563;
16/06/2020;Córdoba;Total UCI;77;
16/06/2020;Córdoba;Fallecidos;117;
16/06/2020;Córdoba;Curados;1601;
16/06/2020;Granada;Confirmados PCR;2465;
16/06/2020;Granada;Confirmados PCR 14 días;10;
16/06/2020;Granada;Confirmados PCR 7 días;3;
16/06/2020;Granada;Total confirmados ;3269;
16/06/2020;Granada;Hospitalizados;1209;
16/06/2020;Granada;Total UCI;135;
16/06/2020;Granada;Fallecidos;286;
16/06/2020;Granada;Curados;2914;
16/06/2020;Huelva;Confirmados PCR;407;
16/06/2020;Huelva;Confirmados PCR 14 días;1;
16/06/2020;Huelva;Confirmados PCR 7 días;0;
16/06/2020;Huelva;Total confirmados ;533;
16/06/2020;Huelva;Hospitalizados;222;
16/06/2020;Huelva;Total UCI;30;
16/06/2020;Huelva;Fallecidos;48;
16/06/2020;Huelva;Curados;478;
16/06/2020;Jaén;Confirmados PCR;1474;
16/06/2020;Jaén;Confirmados PCR 14 días;8;
16/06/2020;Jaén;Confirmados PCR 7 días;5;
16/06/2020;Jaén;Total confirmados ;1965;
16/06/2020;Jaén;Hospitalizados;769;
16/06/2020;Jaén;Total UCI;91;
16/06/2020;Jaén;Fallecidos;186;
16/06/2020;Jaén;Curados;1676;
16/06/2020;Málaga;Confirmados PCR;2840;
16/06/2020;Málaga;Confirmados PCR 14 días;39;
16/06/2020;Málaga;Confirmados PCR 7 días;10;
16/06/2020;Málaga;Total confirmados ;4587;
16/06/2020;Málaga;Hospitalizados;1496;
16/06/2020;Málaga;Total UCI;168;
16/06/2020;Málaga;Fallecidos;288;
16/06/2020;Málaga;Curados;3161;
16/06/2020;Sevilla;Confirmados PCR;2497;
16/06/2020;Sevilla;Confirmados PCR 14 días;23;
16/06/2020;Sevilla;Confirmados PCR 7 días;6;
16/06/2020;Sevilla;Total confirmados ;3167;
16/06/2020;Sevilla;Hospitalizados;1211;
16/06/2020;Sevilla;Total UCI;152;
16/06/2020;Sevilla;Fallecidos;289;
16/06/2020;Sevilla;Curados;2847;
15/06/2020;Andalucía;Confirmados PCR;12842;
15/06/2020;Andalucía;Confirmados PCR 14 días;135;
15/06/2020;Andalucía;Confirmados PCR 7 días;33;
15/06/2020;Andalucía;Total confirmados ;17660;
15/06/2020;Andalucía;Hospitalizados;6303;
15/06/2020;Andalucía;Total UCI;777;
15/06/2020;Andalucía;Fallecidos;1432;
15/06/2020;Andalucía;Curados;14610;
15/06/2020;Almería;Confirmados PCR;531;
15/06/2020;Almería;Confirmados PCR 14 días;18;
15/06/2020;Almería;Confirmados PCR 7 días;2;
15/06/2020;Almería;Total confirmados ;804;
15/06/2020;Almería;Hospitalizados;247;
15/06/2020;Almería;Total UCI;41;
15/06/2020;Almería;Fallecidos;54;
15/06/2020;Almería;Curados;716;
15/06/2020;Cádiz;Confirmados PCR;1282;
15/06/2020;Cádiz;Confirmados PCR 14 días;16;
15/06/2020;Cádiz;Confirmados PCR 7 días;5;
15/06/2020;Cádiz;Total confirmados ;1588;
15/06/2020;Cádiz;Hospitalizados;589;
15/06/2020;Cádiz;Total UCI;84;
15/06/2020;Cádiz;Fallecidos;163;
15/06/2020;Cádiz;Curados;1305;
15/06/2020;Córdoba;Confirmados PCR;1350;
15/06/2020;Córdoba;Confirmados PCR 14 días;10;
15/06/2020;Córdoba;Confirmados PCR 7 días;1;
15/06/2020;Córdoba;Total confirmados ;1751;
15/06/2020;Córdoba;Hospitalizados;563;
15/06/2020;Córdoba;Total UCI;77;
15/06/2020;Córdoba;Fallecidos;117;
15/06/2020;Córdoba;Curados;1592;
15/06/2020;Granada;Confirmados PCR;2464;
15/06/2020;Granada;Confirmados PCR 14 días;10;
15/06/2020;Granada;Confirmados PCR 7 días;2;
15/06/2020;Granada;Total confirmados ;3268;
15/06/2020;Granada;Hospitalizados;1206;
15/06/2020;Granada;Total UCI;134;
15/06/2020;Granada;Fallecidos;287;
15/06/2020;Granada;Curados;2905;
15/06/2020;Huelva;Confirmados PCR;407;
15/06/2020;Huelva;Confirmados PCR 14 días;4;
15/06/2020;Huelva;Confirmados PCR 7 días;0;
15/06/2020;Huelva;Total confirmados ;533;
15/06/2020;Huelva;Hospitalizados;222;
15/06/2020;Huelva;Total UCI;30;
15/06/2020;Huelva;Fallecidos;48;
15/06/2020;Huelva;Curados;477;
15/06/2020;Jaén;Confirmados PCR;1474;
15/06/2020;Jaén;Confirmados PCR 14 días;13;
15/06/2020;Jaén;Confirmados PCR 7 días;5;
15/06/2020;Jaén;Total confirmados ;1965;
15/06/2020;Jaén;Hospitalizados;769;
15/06/2020;Jaén;Total UCI;91;
15/06/2020;Jaén;Fallecidos;186;
15/06/2020;Jaén;Curados;1668;
15/06/2020;Málaga;Confirmados PCR;2840;
15/06/2020;Málaga;Confirmados PCR 14 días;44;
15/06/2020;Málaga;Confirmados PCR 7 días;12;
15/06/2020;Málaga;Total confirmados ;4587;
15/06/2020;Málaga;Hospitalizados;1497;
15/06/2020;Málaga;Total UCI;168;
15/06/2020;Málaga;Fallecidos;288;
15/06/2020;Málaga;Curados;3105;
15/06/2020;Sevilla;Confirmados PCR;2494;
15/06/2020;Sevilla;Confirmados PCR 14 días;20;
15/06/2020;Sevilla;Confirmados PCR 7 días;6;
15/06/2020;Sevilla;Total confirmados ;3164;
15/06/2020;Sevilla;Hospitalizados;1210;
15/06/2020;Sevilla;Total UCI;152;
15/06/2020;Sevilla;Fallecidos;289;
15/06/2020;Sevilla;Curados;2842;
14/06/2020;Andalucía;Confirmados PCR;12840;
14/06/2020;Andalucía;Confirmados PCR 14 días;140;
14/06/2020;Andalucía;Confirmados PCR 7 días;33;
14/06/2020;Andalucía;Total confirmados ;17658;
14/06/2020;Andalucía;Hospitalizados;6303;
14/06/2020;Andalucía;Total UCI;777;
14/06/2020;Andalucía;Fallecidos;1432;
14/06/2020;Andalucía;Curados;14611;
14/06/2020;Almería;Confirmados PCR;531;
14/06/2020;Almería;Confirmados PCR 14 días;20;
14/06/2020;Almería;Confirmados PCR 7 días;2;
14/06/2020;Almería;Total confirmados ;804;
14/06/2020;Almería;Hospitalizados;247;
14/06/2020;Almería;Total UCI;41;
14/06/2020;Almería;Fallecidos;54;
14/06/2020;Almería;Curados;716;
14/06/2020;Cádiz;Confirmados PCR;1282;
14/06/2020;Cádiz;Confirmados PCR 14 días;18;
14/06/2020;Cádiz;Confirmados PCR 7 días;5;
14/06/2020;Cádiz;Total confirmados ;1588;
14/06/2020;Cádiz;Hospitalizados;589;
14/06/2020;Cádiz;Total UCI;84;
14/06/2020;Cádiz;Fallecidos;163;
14/06/2020;Cádiz;Curados;1305;
14/06/2020;Córdoba;Confirmados PCR;1350;
14/06/2020;Córdoba;Confirmados PCR 14 días;10;
14/06/2020;Córdoba;Confirmados PCR 7 días;2;
14/06/2020;Córdoba;Total confirmados ;1751;
14/06/2020;Córdoba;Hospitalizados;563;
14/06/2020;Córdoba;Total UCI;77;
14/06/2020;Córdoba;Fallecidos;117;
14/06/2020;Córdoba;Curados;1592;
14/06/2020;Granada;Confirmados PCR;2465;
14/06/2020;Granada;Confirmados PCR 14 días;11;
14/06/2020;Granada;Confirmados PCR 7 días;3;
14/06/2020;Granada;Total confirmados ;3269;
14/06/2020;Granada;Hospitalizados;1206;
14/06/2020;Granada;Total UCI;134;
14/06/2020;Granada;Fallecidos;287;
14/06/2020;Granada;Curados;2906;
14/06/2020;Huelva;Confirmados PCR;407;
14/06/2020;Huelva;Confirmados PCR 14 días;4;
14/06/2020;Huelva;Confirmados PCR 7 días;0;
14/06/2020;Huelva;Total confirmados ;533;
14/06/2020;Huelva;Hospitalizados;222;
14/06/2020;Huelva;Total UCI;30;
14/06/2020;Huelva;Fallecidos;48;
14/06/2020;Huelva;Curados;477;
14/06/2020;Jaén;Confirmados PCR;1472;
14/06/2020;Jaén;Confirmados PCR 14 días;12;
14/06/2020;Jaén;Confirmados PCR 7 días;3;
14/06/2020;Jaén;Total confirmados ;1963;
14/06/2020;Jaén;Hospitalizados;769;
14/06/2020;Jaén;Total UCI;91;
14/06/2020;Jaén;Fallecidos;186;
14/06/2020;Jaén;Curados;1668;
14/06/2020;Málaga;Confirmados PCR;2839;
14/06/2020;Málaga;Confirmados PCR 14 días;45;
14/06/2020;Málaga;Confirmados PCR 7 días;12;
14/06/2020;Málaga;Total confirmados ;4586;
14/06/2020;Málaga;Hospitalizados;1497;
14/06/2020;Málaga;Total UCI;168;
14/06/2020;Málaga;Fallecidos;288;
14/06/2020;Málaga;Curados;3105;
14/06/2020;Sevilla;Confirmados PCR;2494;
14/06/2020;Sevilla;Confirmados PCR 14 días;20;
14/06/2020;Sevilla;Confirmados PCR 7 días;6;
14/06/2020;Sevilla;Total confirmados ;3164;
14/06/2020;Sevilla;Hospitalizados;1210;
14/06/2020;Sevilla;Total UCI;152;
14/06/2020;Sevilla;Fallecidos;289;
14/06/2020;Sevilla;Curados;2842;
13/06/2020;Andalucía;Confirmados PCR;12836;
13/06/2020;Andalucía;Confirmados PCR 14 días;143;
13/06/2020;Andalucía;Confirmados PCR 7 días;37;
13/06/2020;Andalucía;Total confirmados ;17654;
13/06/2020;Andalucía;Hospitalizados;6302;
13/06/2020;Andalucía;Total UCI;777;
13/06/2020;Andalucía;Fallecidos;1431;
13/06/2020;Andalucía;Curados;14606;
13/06/2020;Almería;Confirmados PCR;530;
13/06/2020;Almería;Confirmados PCR 14 días;21;
13/06/2020;Almería;Confirmados PCR 7 días;1;
13/06/2020;Almería;Total confirmados ;803;
13/06/2020;Almería;Hospitalizados;247;
13/06/2020;Almería;Total UCI;41;
13/06/2020;Almería;Fallecidos;54;
13/06/2020;Almería;Curados;715;
13/06/2020;Cádiz;Confirmados PCR;1281;
13/06/2020;Cádiz;Confirmados PCR 14 días;17;
13/06/2020;Cádiz;Confirmados PCR 7 días;4;
13/06/2020;Cádiz;Total confirmados ;1587;
13/06/2020;Cádiz;Hospitalizados;589;
13/06/2020;Cádiz;Total UCI;84;
13/06/2020;Cádiz;Fallecidos;163;
13/06/2020;Cádiz;Curados;1305;
13/06/2020;Córdoba;Confirmados PCR;1349;
13/06/2020;Córdoba;Confirmados PCR 14 días;9;
13/06/2020;Córdoba;Confirmados PCR 7 días;2;
13/06/2020;Córdoba;Total confirmados ;1750;
13/06/2020;Córdoba;Hospitalizados;562;
13/06/2020;Córdoba;Total UCI;77;
13/06/2020;Córdoba;Fallecidos;117;
13/06/2020;Córdoba;Curados;1592;
13/06/2020;Granada;Confirmados PCR;2465;
13/06/2020;Granada;Confirmados PCR 14 días;12;
13/06/2020;Granada;Confirmados PCR 7 días;3;
13/06/2020;Granada;Total confirmados ;3269;
13/06/2020;Granada;Hospitalizados;1206;
13/06/2020;Granada;Total UCI;134;
13/06/2020;Granada;Fallecidos;287;
13/06/2020;Granada;Curados;2906;
13/06/2020;Huelva;Confirmados PCR;407;
13/06/2020;Huelva;Confirmados PCR 14 días;4;
13/06/2020;Huelva;Confirmados PCR 7 días;0;
13/06/2020;Huelva;Total confirmados ;533;
13/06/2020;Huelva;Hospitalizados;222;
13/06/2020;Huelva;Total UCI;30;
13/06/2020;Huelva;Fallecidos;48;
13/06/2020;Huelva;Curados;477;
13/06/2020;Jaén;Confirmados PCR;1472;
13/06/2020;Jaén;Confirmados PCR 14 días;13;
13/06/2020;Jaén;Confirmados PCR 7 días;4;
13/06/2020;Jaén;Total confirmados ;1963;
13/06/2020;Jaén;Hospitalizados;769;
13/06/2020;Jaén;Total UCI;91;
13/06/2020;Jaén;Fallecidos;186;
13/06/2020;Jaén;Curados;1668;
13/06/2020;Málaga;Confirmados PCR;2838;
13/06/2020;Málaga;Confirmados PCR 14 días;47;
13/06/2020;Málaga;Confirmados PCR 7 días;16;
13/06/2020;Málaga;Total confirmados ;4585;
13/06/2020;Málaga;Hospitalizados;1497;
13/06/2020;Málaga;Total UCI;168;
13/06/2020;Málaga;Fallecidos;287;
13/06/2020;Málaga;Curados;3104;
13/06/2020;Sevilla;Confirmados PCR;2494;
13/06/2020;Sevilla;Confirmados PCR 14 días;20;
13/06/2020;Sevilla;Confirmados PCR 7 días;7;
13/06/2020;Sevilla;Total confirmados ;3164;
13/06/2020;Sevilla;Hospitalizados;1210;
13/06/2020;Sevilla;Total UCI;152;
13/06/2020;Sevilla;Fallecidos;289;
13/06/2020;Sevilla;Curados;2839;
12/06/2020;Andalucía;Confirmados PCR;12829;
12/06/2020;Andalucía;Confirmados PCR 14 días;151;
12/06/2020;Andalucía;Confirmados PCR 7 días;45;
12/06/2020;Andalucía;Total confirmados ;17636;
12/06/2020;Andalucía;Hospitalizados;6300;
12/06/2020;Andalucía;Total UCI;775;
12/06/2020;Andalucía;Fallecidos;1429;
12/06/2020;Andalucía;Curados;14473;
12/06/2020;Almería;Confirmados PCR;530;
12/06/2020;Almería;Confirmados PCR 14 días;23;
12/06/2020;Almería;Confirmados PCR 7 días;6;
12/06/2020;Almería;Total confirmados ;802;
12/06/2020;Almería;Hospitalizados;246;
12/06/2020;Almería;Total UCI;41;
12/06/2020;Almería;Fallecidos;54;
12/06/2020;Almería;Curados;712;
12/06/2020;Cádiz;Confirmados PCR;1281;
12/06/2020;Cádiz;Confirmados PCR 14 días;18;
12/06/2020;Cádiz;Confirmados PCR 7 días;6;
12/06/2020;Cádiz;Total confirmados ;1582;
12/06/2020;Cádiz;Hospitalizados;588;
12/06/2020;Cádiz;Total UCI;83;
12/06/2020;Cádiz;Fallecidos;161;
12/06/2020;Cádiz;Curados;1286;
12/06/2020;Córdoba;Confirmados PCR;1349;
12/06/2020;Córdoba;Confirmados PCR 14 días;10;
12/06/2020;Córdoba;Confirmados PCR 7 días;4;
12/06/2020;Córdoba;Total confirmados ;1750;
12/06/2020;Córdoba;Hospitalizados;563;
12/06/2020;Córdoba;Total UCI;76;
12/06/2020;Córdoba;Fallecidos;117;
12/06/2020;Córdoba;Curados;1586;
12/06/2020;Granada;Confirmados PCR;2465;
12/06/2020;Granada;Confirmados PCR 14 días;15;
12/06/2020;Granada;Confirmados PCR 7 días;4;
12/06/2020;Granada;Total confirmados ;3269;
12/06/2020;Granada;Hospitalizados;1206;
12/06/2020;Granada;Total UCI;134;
12/06/2020;Granada;Fallecidos;287;
12/06/2020;Granada;Curados;2893;
12/06/2020;Huelva;Confirmados PCR;407;
12/06/2020;Huelva;Confirmados PCR 14 días;4;
12/06/2020;Huelva;Confirmados PCR 7 días;0;
12/06/2020;Huelva;Total confirmados ;532;
12/06/2020;Huelva;Hospitalizados;222;
12/06/2020;Huelva;Total UCI;30;
12/06/2020;Huelva;Fallecidos;48;
12/06/2020;Huelva;Curados;474;
12/06/2020;Jaén;Confirmados PCR;1472;
12/06/2020;Jaén;Confirmados PCR 14 días;15;
12/06/2020;Jaén;Confirmados PCR 7 días;4;
12/06/2020;Jaén;Total confirmados ;1963;
12/06/2020;Jaén;Hospitalizados;769;
12/06/2020;Jaén;Total UCI;91;
12/06/2020;Jaén;Fallecidos;186;
12/06/2020;Jaén;Curados;1645;
12/06/2020;Málaga;Confirmados PCR;2834;
12/06/2020;Málaga;Confirmados PCR 14 días;47;
12/06/2020;Málaga;Confirmados PCR 7 días;16;
12/06/2020;Málaga;Total confirmados ;4576;
12/06/2020;Málaga;Hospitalizados;1497;
12/06/2020;Málaga;Total UCI;168;
12/06/2020;Málaga;Fallecidos;287;
12/06/2020;Málaga;Curados;3039;
12/06/2020;Sevilla;Confirmados PCR;2491;
12/06/2020;Sevilla;Confirmados PCR 14 días;19;
12/06/2020;Sevilla;Confirmados PCR 7 días;5;
12/06/2020;Sevilla;Total confirmados ;3162;
12/06/2020;Sevilla;Hospitalizados;1209;
12/06/2020;Sevilla;Total UCI;152;
12/06/2020;Sevilla;Fallecidos;289;
12/06/2020;Sevilla;Curados;2838;
11/06/2020;Andalucía;Confirmados PCR;12820;
11/06/2020;Andalucía;Confirmados PCR 14 días;155;
11/06/2020;Andalucía;Confirmados PCR 7 días;46;
11/06/2020;Andalucía;Total confirmados ;17625;
11/06/2020;Andalucía;Hospitalizados;6298;
11/06/2020;Andalucía;Total UCI;775;
11/06/2020;Andalucía;Fallecidos;1429;
11/06/2020;Andalucía;Curados;14405;
11/06/2020;Almería;Confirmados PCR;530;
11/06/2020;Almería;Confirmados PCR 14 días;26;
11/06/2020;Almería;Confirmados PCR 7 días;8;
11/06/2020;Almería;Total confirmados ;802;
11/06/2020;Almería;Hospitalizados;245;
11/06/2020;Almería;Total UCI;41;
11/06/2020;Almería;Fallecidos;54;
11/06/2020;Almería;Curados;702;
11/06/2020;Cádiz;Confirmados PCR;1279;
11/06/2020;Cádiz;Confirmados PCR 14 días;22;
11/06/2020;Cádiz;Confirmados PCR 7 días;4;
11/06/2020;Cádiz;Total confirmados ;1580;
11/06/2020;Cádiz;Hospitalizados;588;
11/06/2020;Cádiz;Total UCI;83;
11/06/2020;Cádiz;Fallecidos;161;
11/06/2020;Cádiz;Curados;1258;
11/06/2020;Córdoba;Confirmados PCR;1349;
11/06/2020;Córdoba;Confirmados PCR 14 días;10;
11/06/2020;Córdoba;Confirmados PCR 7 días;4;
11/06/2020;Córdoba;Total confirmados ;1750;
11/06/2020;Córdoba;Hospitalizados;563;
11/06/2020;Córdoba;Total UCI;76;
11/06/2020;Córdoba;Fallecidos;117;
11/06/2020;Córdoba;Curados;1581;
11/06/2020;Granada;Confirmados PCR;2466;
11/06/2020;Granada;Confirmados PCR 14 días;16;
11/06/2020;Granada;Confirmados PCR 7 días;4;
11/06/2020;Granada;Total confirmados ;3270;
11/06/2020;Granada;Hospitalizados;1207;
11/06/2020;Granada;Total UCI;134;
11/06/2020;Granada;Fallecidos;287;
11/06/2020;Granada;Curados;2882;
11/06/2020;Huelva;Confirmados PCR;407;
11/06/2020;Huelva;Confirmados PCR 14 días;4;
11/06/2020;Huelva;Confirmados PCR 7 días;0;
11/06/2020;Huelva;Total confirmados ;532;
11/06/2020;Huelva;Hospitalizados;222;
11/06/2020;Huelva;Total UCI;30;
11/06/2020;Huelva;Fallecidos;48;
11/06/2020;Huelva;Curados;474;
11/06/2020;Jaén;Confirmados PCR;1471;
11/06/2020;Jaén;Confirmados PCR 14 días;15;
11/06/2020;Jaén;Confirmados PCR 7 días;6;
11/06/2020;Jaén;Total confirmados ;1962;
11/06/2020;Jaén;Hospitalizados;769;
11/06/2020;Jaén;Total UCI;91;
11/06/2020;Jaén;Fallecidos;186;
11/06/2020;Jaén;Curados;1635;
11/06/2020;Málaga;Confirmados PCR;2827;
11/06/2020;Málaga;Confirmados PCR 14 días;43;
11/06/2020;Málaga;Confirmados PCR 7 días;13;
11/06/2020;Málaga;Total confirmados ;4568;
11/06/2020;Málaga;Hospitalizados;1495;
11/06/2020;Málaga;Total UCI;168;
11/06/2020;Málaga;Fallecidos;287;
11/06/2020;Málaga;Curados;3037;
11/06/2020;Sevilla;Confirmados PCR;2491;
11/06/2020;Sevilla;Confirmados PCR 14 días;19;
11/06/2020;Sevilla;Confirmados PCR 7 días;7;
11/06/2020;Sevilla;Total confirmados ;3161;
11/06/2020;Sevilla;Hospitalizados;1209;
11/06/2020;Sevilla;Total UCI;152;
11/06/2020;Sevilla;Fallecidos;289;
11/06/2020;Sevilla;Curados;2836;
10/06/2020;Andalucía;Confirmados PCR;12810;
10/06/2020;Andalucía;Confirmados PCR 14 días;167;
10/06/2020;Andalucía;Confirmados PCR 7 días;57;
10/06/2020;Andalucía;Total confirmados ;17620;
10/06/2020;Andalucía;Hospitalizados;6293;
10/06/2020;Andalucía;Total UCI;774;
10/06/2020;Andalucía;Fallecidos;1428;
10/06/2020;Andalucía;Curados;14322;
10/06/2020;Almería;Confirmados PCR;529;
10/06/2020;Almería;Confirmados PCR 14 días;27;
10/06/2020;Almería;Confirmados PCR 7 días;12;
10/06/2020;Almería;Total confirmados ;802;
10/06/2020;Almería;Hospitalizados;245;
10/06/2020;Almería;Total UCI;41;
10/06/2020;Almería;Fallecidos;54;
10/06/2020;Almería;Curados;701;
10/06/2020;Cádiz;Confirmados PCR;1278;
10/06/2020;Cádiz;Confirmados PCR 14 días;25;
10/06/2020;Cádiz;Confirmados PCR 7 días;6;
10/06/2020;Cádiz;Total confirmados ;1586;
10/06/2020;Cádiz;Hospitalizados;587;
10/06/2020;Cádiz;Total UCI;83;
10/06/2020;Cádiz;Fallecidos;161;
10/06/2020;Cádiz;Curados;1213;
10/06/2020;Córdoba;Confirmados PCR;1348;
10/06/2020;Córdoba;Confirmados PCR 14 días;11;
10/06/2020;Córdoba;Confirmados PCR 7 días;5;
10/06/2020;Córdoba;Total confirmados ;1749;
10/06/2020;Córdoba;Hospitalizados;563;
10/06/2020;Córdoba;Total UCI;76;
10/06/2020;Córdoba;Fallecidos;117;
10/06/2020;Córdoba;Curados;1576;
10/06/2020;Granada;Confirmados PCR;2462;
10/06/2020;Granada;Confirmados PCR 14 días;16;
10/06/2020;Granada;Confirmados PCR 7 días;5;
10/06/2020;Granada;Total confirmados ;3266;
10/06/2020;Granada;Hospitalizados;1205;
10/06/2020;Granada;Total UCI;133;
10/06/2020;Granada;Fallecidos;287;
10/06/2020;Granada;Curados;2881;
10/06/2020;Huelva;Confirmados PCR;407;
10/06/2020;Huelva;Confirmados PCR 14 días;4;
10/06/2020;Huelva;Confirmados PCR 7 días;0;
10/06/2020;Huelva;Total confirmados ;532;
10/06/2020;Huelva;Hospitalizados;222;
10/06/2020;Huelva;Total UCI;30;
10/06/2020;Huelva;Fallecidos;48;
10/06/2020;Huelva;Curados;474;
10/06/2020;Jaén;Confirmados PCR;1469;
10/06/2020;Jaén;Confirmados PCR 14 días;14;
10/06/2020;Jaén;Confirmados PCR 7 días;5;
10/06/2020;Jaén;Total confirmados ;1958;
10/06/2020;Jaén;Hospitalizados;769;
10/06/2020;Jaén;Total UCI;91;
10/06/2020;Jaén;Fallecidos;185;
10/06/2020;Jaén;Curados;1628;
10/06/2020;Málaga;Confirmados PCR;2826;
10/06/2020;Málaga;Confirmados PCR 14 días;50;
10/06/2020;Málaga;Confirmados PCR 7 días;14;
10/06/2020;Málaga;Total confirmados ;4566;
10/06/2020;Málaga;Hospitalizados;1494;
10/06/2020;Málaga;Total UCI;168;
10/06/2020;Málaga;Fallecidos;287;
10/06/2020;Málaga;Curados;3012;
10/06/2020;Sevilla;Confirmados PCR;2491;
10/06/2020;Sevilla;Confirmados PCR 14 días;20;
10/06/2020;Sevilla;Confirmados PCR 7 días;10;
10/06/2020;Sevilla;Total confirmados ;3161;
10/06/2020;Sevilla;Hospitalizados;1208;
